PRO-CTCAE System ID,PRO-CTCAE Term,FREQ,SEV,INT,AMT,PRES/ABS,pCTCAE,Verbatim
10005,Arm or leg swelling,3,4,2,n/a,n/a,382,"Arm or leg swelling: occurs frequently, very severe, interferes somewhat with activities"
10005,Arm or leg swelling,3,4,3,n/a,n/a,383,"Arm or leg swelling: occurs frequently, very severe, interferes quite a bit with activities"
10005,Arm or leg swelling,3,4,4,n/a,n/a,384,"Arm or leg swelling: occurs frequently, very severe, interferes very much with activities"
10005,Arm or leg swelling,4,0,0,n/a,n/a,385,"Arm or leg swelling: occurs almost constantly, does not interfere with activities"
10005,Arm or leg swelling,4,0,1,n/a,n/a,386,"Arm or leg swelling: occurs almost constantly, interferes a little bit with activities"
10005,Arm or leg swelling,4,0,2,n/a,n/a,387,"Arm or leg swelling: occurs almost constantly, interferes somewhat with activities"
10005,Arm or leg swelling,4,0,3,n/a,n/a,388,"Arm or leg swelling: occurs almost constantly, interferes quite a bit with activities"
10005,Arm or leg swelling,4,0,4,n/a,n/a,389,"Arm or leg swelling: occurs almost constantly, interferes very much with activities"
10005,Arm or leg swelling,4,1,0,n/a,n/a,390,"Arm or leg swelling: occurs almost constantly, mild severity, does not interfere with activities"
10005,Arm or leg swelling,4,1,1,n/a,n/a,391,"Arm or leg swelling: occurs almost constantly, mild severity, interferes a little bit with activities"
10005,Arm or leg swelling,4,1,2,n/a,n/a,392,"Arm or leg swelling: occurs almost constantly, mild severity, interferes somewhat with activities"
10005,Arm or leg swelling,4,1,3,n/a,n/a,393,"Arm or leg swelling: occurs almost constantly, mild severity, interferes quite a bit with activities"
10005,Arm or leg swelling,4,1,4,n/a,n/a,394,"Arm or leg swelling: occurs almost constantly, mild severity, interferes very much with activities"
10005,Arm or leg swelling,4,2,0,n/a,n/a,395,"Arm or leg swelling: occurs almost constantly, moderate severity, does not interfere with activities"
10005,Arm or leg swelling,4,2,1,n/a,n/a,396,"Arm or leg swelling: occurs almost constantly, moderate severity, interferes a little bit with activities"
10005,Arm or leg swelling,4,2,2,n/a,n/a,397,"Arm or leg swelling: occurs almost constantly, moderate severity, interferes somewhat with activities"
10005,Arm or leg swelling,4,2,3,n/a,n/a,398,"Arm or leg swelling: occurs almost constantly, moderate severity, interferes quite a bit with activities"
10005,Arm or leg swelling,4,2,4,n/a,n/a,399,"Arm or leg swelling: occurs almost constantly, moderate severity, interferes very much with activities"
10005,Arm or leg swelling,4,3,0,n/a,n/a,400,"Arm or leg swelling: occurs almost constantly, severe, does not interfere with activities"
10005,Arm or leg swelling,4,3,1,n/a,n/a,401,"Arm or leg swelling: occurs almost constantly, severe, interferes a little bit with activities"
10005,Arm or leg swelling,4,3,2,n/a,n/a,402,"Arm or leg swelling: occurs almost constantly, severe, interferes somewhat with activities"
10005,Arm or leg swelling,4,3,3,n/a,n/a,403,"Arm or leg swelling: occurs almost constantly, severe, interferes quite a bit with activities"
10005,Arm or leg swelling,4,3,4,n/a,n/a,404,"Arm or leg swelling: occurs almost constantly, severe, interferes very much with activities"
10005,Arm or leg swelling,4,4,0,n/a,n/a,405,"Arm or leg swelling: occurs almost constantly, very severe, does not interfere with activities"
10005,Arm or leg swelling,4,4,1,n/a,n/a,406,"Arm or leg swelling: occurs almost constantly, very severe, interferes a little bit with activities"
10005,Arm or leg swelling,4,4,2,n/a,n/a,407,"Arm or leg swelling: occurs almost constantly, very severe, interferes somewhat with activities"
10005,Arm or leg swelling,4,4,3,n/a,n/a,408,"Arm or leg swelling: occurs almost constantly, very severe, interferes quite a bit with activities"
10005,Arm or leg swelling,4,4,4,n/a,n/a,409,"Arm or leg swelling: occurs almost constantly, very severe, interferes very much with activities"
10006,Bed sores,n/a,n/a,n/a,n/a,0,0,
10006,Bed sores,n/a,n/a,n/a,n/a,1,411,Bed sores: present
10007,Bloating of the abdomen (belly),0,0,n/a,n/a,n/a,0,
10007,Bloating of the abdomen (belly),1,0,n/a,n/a,n/a,413,Bloating of the abdomen: occurs rarely
10007,Bloating of the abdomen (belly),1,1,n/a,n/a,n/a,414,"Bloating of the abdomen: occurs rarely, mild severity"
10007,Bloating of the abdomen (belly),1,2,n/a,n/a,n/a,415,"Bloating of the abdomen: occurs rarely, moderate severity"
10007,Bloating of the abdomen (belly),1,3,n/a,n/a,n/a,416,"Bloating of the abdomen: occurs rarely, severe"
10007,Bloating of the abdomen (belly),1,4,n/a,n/a,n/a,417,"Bloating of the abdomen: occurs rarely, very severe"
10007,Bloating of the abdomen (belly),2,0,n/a,n/a,n/a,418,Bloating of the abdomen: occurs occasionally
10007,Bloating of the abdomen (belly),2,1,n/a,n/a,n/a,419,"Bloating of the abdomen: occurs occasionally, mild severity"
10007,Bloating of the abdomen (belly),2,2,n/a,n/a,n/a,420,"Bloating of the abdomen: occurs occasionally, moderate severity"
10007,Bloating of the abdomen (belly),2,3,n/a,n/a,n/a,421,"Bloating of the abdomen: occurs occasionally, severe"
10007,Bloating of the abdomen (belly),2,4,n/a,n/a,n/a,422,"Bloating of the abdomen: occurs occasionally, very severe"
10007,Bloating of the abdomen (belly),3,0,n/a,n/a,n/a,423,Bloating of the abdomen: occurs frequently
10007,Bloating of the abdomen (belly),3,1,n/a,n/a,n/a,424,"Bloating of the abdomen: occurs frequently, mild severity"
10007,Bloating of the abdomen (belly),3,2,n/a,n/a,n/a,425,"Bloating of the abdomen: occurs frequently, moderate severity"
10007,Bloating of the abdomen (belly),3,3,n/a,n/a,n/a,426,"Bloating of the abdomen: occurs frequently, severe"
10007,Bloating of the abdomen (belly),3,4,n/a,n/a,n/a,427,"Bloating of the abdomen: occurs frequently, very severe"
10007,Bloating of the abdomen (belly),4,0,n/a,n/a,n/a,428,Bloating of the abdomen: occurs almost constantly
10007,Bloating of the abdomen (belly),4,1,n/a,n/a,n/a,429,"Bloating of the abdomen: occurs almost constantly, mild severity"
10007,Bloating of the abdomen (belly),4,2,n/a,n/a,n/a,430,"Bloating of the abdomen: occurs almost constantly, moderate severity"
10007,Bloating of the abdomen (belly),4,3,n/a,n/a,n/a,431,"Bloating of the abdomen: occurs almost constantly, severe"
10007,Bloating of the abdomen (belly),4,4,n/a,n/a,n/a,432,"Bloating of the abdomen: occurs almost constantly, very severe"
10008,Blurry vision,n/a,0,0,n/a,n/a,0,
10008,Blurry vision,n/a,1,0,n/a,n/a,434,"Blurry vision: mild severity, does not interfere with activities"
10008,Blurry vision,n/a,1,1,n/a,n/a,435,"Blurry vision: mild severity, interferes a little bit with activities"
10008,Blurry vision,n/a,1,2,n/a,n/a,436,"Blurry vision: mild severity, interferes somewhat with activities"
10008,Blurry vision,n/a,1,3,n/a,n/a,437,"Blurry vision: mild severity, interferes quite a bit with activities"
10008,Blurry vision,n/a,1,4,n/a,n/a,438,"Blurry vision: mild severity, interferes very much with activities"
10008,Blurry vision,n/a,2,0,n/a,n/a,439,"Blurry vision: moderate severity, does not interfere with activities"
10008,Blurry vision,n/a,2,1,n/a,n/a,440,"Blurry vision: moderate severity, interferes a little bit with activities"
10008,Blurry vision,n/a,2,2,n/a,n/a,441,"Blurry vision: moderate severity, interferes somewhat with activities"
10008,Blurry vision,n/a,2,3,n/a,n/a,442,"Blurry vision: moderate severity, interferes quite a bit with activities"
10008,Blurry vision,n/a,2,4,n/a,n/a,443,"Blurry vision: moderate severity, interferes very much with activities"
10008,Blurry vision,n/a,3,0,n/a,n/a,444,"Blurry vision: severe, does not interfere with activities"
10008,Blurry vision,n/a,3,1,n/a,n/a,445,"Blurry vision: severe, interferes a little bit with activities"
10008,Blurry vision,n/a,3,2,n/a,n/a,446,"Blurry vision: severe, interferes somewhat with activities"
10008,Blurry vision,n/a,3,3,n/a,n/a,447,"Blurry vision: severe, interferes quite a bit with activities"
10008,Blurry vision,n/a,3,4,n/a,n/a,448,"Blurry vision: severe, interferes very much with activities"
10008,Blurry vision,n/a,4,0,n/a,n/a,449,"Blurry vision: very severe, does not interfere with activities"
10008,Blurry vision,n/a,4,1,n/a,n/a,450,"Blurry vision: very severe, interferes a little bit with activities"
10008,Blurry vision,n/a,4,2,n/a,n/a,451,"Blurry vision: very severe, interferes somewhat with activities"
10008,Blurry vision,n/a,4,3,n/a,n/a,452,"Blurry vision: very severe, interferes quite a bit with activities"
10008,Blurry vision,n/a,4,4,n/a,n/a,453,"Blurry vision: very severe, interferes very much with activities"
10009,Body odor,n/a,0,n/a,n/a,n/a,0,
10009,Body odor,n/a,1,n/a,n/a,n/a,455,Body odor: mild severity
10009,Body odor,n/a,2,n/a,n/a,n/a,456,Body odor: moderate severity
10009,Body odor,n/a,3,n/a,n/a,n/a,457,Body odor: severe
10009,Body odor,n/a,4,n/a,n/a,n/a,458,Body odor: very severe
10010,Breast area enlargement or tenderness,n/a,0,n/a,n/a,n/a,0,
10010,Breast area enlargement or tenderness,n/a,1,n/a,n/a,n/a,460,Breast area enlargement or tenderness: mild severity
10010,Breast area enlargement or tenderness,n/a,2,n/a,n/a,n/a,461,Breast area enlargement or tenderness: moderate severity
10010,Breast area enlargement or tenderness,n/a,3,n/a,n/a,n/a,462,Breast area enlargement or tenderness: severe
10010,Breast area enlargement or tenderness,n/a,4,n/a,n/a,n/a,463,Breast area enlargement or tenderness: very severe
10011,Bruise easily (black and blue marks),n/a,n/a,n/a,n/a,0,0,
10011,Bruise easily (black and blue marks),n/a,n/a,n/a,n/a,1,465,Bruise easily: present
10012,Change in the color of your fingernails or toenails,n/a,n/a,n/a,n/a,0,0,
10012,Change in the color of your fingernails or toenails,n/a,n/a,n/a,n/a,1,467,Change in the color of fingernails or toenails: present
10013,Constipation,n/a,0,n/a,n/a,n/a,0,
10013,Constipation,n/a,1,n/a,n/a,n/a,469,Constipation: mild severity
10013,Constipation,n/a,2,n/a,n/a,n/a,470,Constipation: moderate severity
10013,Constipation,n/a,3,n/a,n/a,n/a,471,Constipation: severe
10013,Constipation,n/a,4,n/a,n/a,n/a,472,Constipation: very severe
10014,Cough,n/a,0,0,n/a,n/a,0,
10014,Cough,n/a,1,0,n/a,n/a,474,"Cough: mild severity, does not interfere with activities"
10014,Cough,n/a,1,1,n/a,n/a,475,"Cough: mild severity, interferes a little bit with activities"
10014,Cough,n/a,1,2,n/a,n/a,476,"Cough: mild severity, interferes somewhat with activities"
10014,Cough,n/a,1,3,n/a,n/a,477,"Cough: mild severity, interferes quite a bit with activities"
10014,Cough,n/a,1,4,n/a,n/a,478,"Cough: mild severity, interferes very much with activities"
10014,Cough,n/a,2,0,n/a,n/a,479,"Cough: moderate severity, does not interfere with activities"
10014,Cough,n/a,2,1,n/a,n/a,480,"Cough: moderate severity, interferes a little bit with activities"
10014,Cough,n/a,2,2,n/a,n/a,481,"Cough: moderate severity, interferes somewhat with activities"
10014,Cough,n/a,2,3,n/a,n/a,482,"Cough: moderate severity, interferes quite a bit with activities"
10014,Cough,n/a,2,4,n/a,n/a,483,"Cough: moderate severity, interferes very much with activities"
10014,Cough,n/a,3,0,n/a,n/a,484,"Cough: severe, does not interfere with activities"
10014,Cough,n/a,3,1,n/a,n/a,485,"Cough: severe, interferes a little bit with activities"
10014,Cough,n/a,3,2,n/a,n/a,486,"Cough: severe, interferes somewhat with activities"
10014,Cough,n/a,3,3,n/a,n/a,487,"Cough: severe, interferes quite a bit with activities"
10014,Cough,n/a,3,4,n/a,n/a,488,"Cough: severe, interferes very much with activities"
10014,Cough,n/a,4,0,n/a,n/a,489,"Cough: very severe, does not interfere with activities"
10014,Cough,n/a,4,1,n/a,n/a,490,"Cough: very severe, interferes a little bit with activities"
10014,Cough,n/a,4,2,n/a,n/a,491,"Cough: very severe, interferes somewhat with activities"
10014,Cough,n/a,4,3,n/a,n/a,492,"Cough: very severe, interferes quite a bit with activities"
10014,Cough,n/a,4,4,n/a,n/a,493,"Cough: very severe, interferes very much with activities"
10015,Decreased appetite,n/a,0,0,n/a,n/a,0,
10015,Decreased appetite,n/a,1,0,n/a,n/a,495,"Decreased appetite: mild severity, does not interfere with activities"
10015,Decreased appetite,n/a,1,1,n/a,n/a,496,"Decreased appetite: mild severity, interferes a little bit with activities"
10015,Decreased appetite,n/a,1,2,n/a,n/a,497,"Decreased appetite: mild severity, interferes somewhat with activities"
10015,Decreased appetite,n/a,1,3,n/a,n/a,498,"Decreased appetite: mild severity, interferes quite a bit with activities"
10015,Decreased appetite,n/a,1,4,n/a,n/a,499,"Decreased appetite: mild severity, interferes very much with activities"
10015,Decreased appetite,n/a,2,0,n/a,n/a,500,"Decreased appetite: moderate severity, does not interfere with activities"
10015,Decreased appetite,n/a,2,1,n/a,n/a,501,"Decreased appetite: moderate severity, interferes a little bit with activities"
10015,Decreased appetite,n/a,2,2,n/a,n/a,502,"Decreased appetite: moderate severity, interferes somewhat with activities"
10015,Decreased appetite,n/a,2,3,n/a,n/a,503,"Decreased appetite: moderate severity, interferes quite a bit with activities"
10015,Decreased appetite,n/a,2,4,n/a,n/a,504,"Decreased appetite: moderate severity, interferes very much with activities"
10015,Decreased appetite,n/a,3,0,n/a,n/a,505,"Decreased appetite: severe, does not interfere with activities"
10015,Decreased appetite,n/a,3,1,n/a,n/a,506,"Decreased appetite: severe, interferes a little bit with activities"
10015,Decreased appetite,n/a,3,2,n/a,n/a,507,"Decreased appetite: severe, interferes somewhat with activities"
10015,Decreased appetite,n/a,3,3,n/a,n/a,508,"Decreased appetite: severe, interferes quite a bit with activities"
10015,Decreased appetite,n/a,3,4,n/a,n/a,509,"Decreased appetite: severe, interferes very much with activities"
10015,Decreased appetite,n/a,4,0,n/a,n/a,510,"Decreased appetite: very severe, does not interfere with activities"
10015,Decreased appetite,n/a,4,1,n/a,n/a,511,"Decreased appetite: very severe, interferes a little bit with activities"
10015,Decreased appetite,n/a,4,2,n/a,n/a,512,"Decreased appetite: very severe, interferes somewhat with activities"
10015,Decreased appetite,n/a,4,3,n/a,n/a,513,"Decreased appetite: very severe, interferes quite a bit with activities"
10015,Decreased appetite,n/a,4,4,n/a,n/a,514,"Decreased appetite: very severe, interferes very much with activities"
10016,Decreased sexual interest,n/a,0,n/a,n/a,n/a,0,
10016,Decreased sexual interest,n/a,1,n/a,n/a,n/a,516,Decreased sexual interest: mild severity
10016,Decreased sexual interest,n/a,2,n/a,n/a,n/a,517,Decreased sexual interest: moderate severity
10016,Decreased sexual interest,n/a,3,n/a,n/a,n/a,518,Decreased sexual interest: severe
10016,Decreased sexual interest,n/a,4,n/a,n/a,n/a,519,Decreased sexual interest: very severe
10018,Difficulty getting or keeping an erection,n/a,0,n/a,n/a,n/a,0,
10018,Difficulty getting or keeping an erection,n/a,1,n/a,n/a,n/a,521,Difficulty getting or keeping an erection: mild severity
10018,Difficulty getting or keeping an erection,n/a,2,n/a,n/a,n/a,522,Difficulty getting or keeping an erection: moderate severity
10018,Difficulty getting or keeping an erection,n/a,3,n/a,n/a,n/a,523,Difficulty getting or keeping an erection: severe
10018,Difficulty getting or keeping an erection,n/a,4,n/a,n/a,n/a,524,Difficulty getting or keeping an erection: very severe
10019,Difficulty swallowing,n/a,0,n/a,n/a,n/a,0,
10019,Difficulty swallowing,n/a,1,n/a,n/a,n/a,526,Difficulty swallowing: mild severity
10019,Difficulty swallowing,n/a,2,n/a,n/a,n/a,527,Difficulty swallowing: moderate severity
10019,Difficulty swallowing,n/a,3,n/a,n/a,n/a,528,Difficulty swallowing: severe
10019,Difficulty swallowing,n/a,4,n/a,n/a,n/a,529,Difficulty swallowing: very severe
10020,Dizziness,n/a,0,0,n/a,n/a,0,
10020,Dizziness,n/a,1,0,n/a,n/a,531,"Dizziness: mild severity, does not interfere with activities"
10020,Dizziness,n/a,1,1,n/a,n/a,532,"Dizziness: mild severity, interferes a little bit with activities"
10020,Dizziness,n/a,1,2,n/a,n/a,533,"Dizziness: mild severity, interferes somewhat with activities"
10020,Dizziness,n/a,1,3,n/a,n/a,534,"Dizziness: mild severity, interferes quite a bit with activities"
10020,Dizziness,n/a,1,4,n/a,n/a,535,"Dizziness: mild severity, interferes very much with activities"
10020,Dizziness,n/a,2,0,n/a,n/a,536,"Dizziness: moderate severity, does not interfere with activities"
10020,Dizziness,n/a,2,1,n/a,n/a,537,"Dizziness: moderate severity, interferes a little bit with activities"
10020,Dizziness,n/a,2,2,n/a,n/a,538,"Dizziness: moderate severity, interferes somewhat with activities"
10020,Dizziness,n/a,2,3,n/a,n/a,539,"Dizziness: moderate severity, interferes quite a bit with activities"
10020,Dizziness,n/a,2,4,n/a,n/a,540,"Dizziness: moderate severity, interferes very much with activities"
10020,Dizziness,n/a,3,0,n/a,n/a,541,"Dizziness: severe, does not interfere with activities"
10020,Dizziness,n/a,3,1,n/a,n/a,542,"Dizziness: severe, interferes a little bit with activities"
10020,Dizziness,n/a,3,2,n/a,n/a,543,"Dizziness: severe, interferes somewhat with activities"
10020,Dizziness,n/a,3,3,n/a,n/a,544,"Dizziness: severe, interferes quite a bit with activities"
10020,Dizziness,n/a,3,4,n/a,n/a,545,"Dizziness: severe, interferes very much with activities"
10020,Dizziness,n/a,4,0,n/a,n/a,546,"Dizziness: very severe, does not interfere with activities"
10020,Dizziness,n/a,4,1,n/a,n/a,547,"Dizziness: very severe, interferes a little bit with activities"
10020,Dizziness,n/a,4,2,n/a,n/a,548,"Dizziness: very severe, interferes somewhat with activities"
10020,Dizziness,n/a,4,3,n/a,n/a,549,"Dizziness: very severe, interferes quite a bit with activities"
10020,Dizziness,n/a,4,4,n/a,n/a,550,"Dizziness: very severe, interferes very much with activities"
10021,Dry mouth,n/a,0,n/a,n/a,n/a,0,
10021,Dry mouth,n/a,1,n/a,n/a,n/a,552,Dry mouth: mild severity
10021,Dry mouth,n/a,2,n/a,n/a,n/a,553,Dry mouth: moderate severity
10021,Dry mouth,n/a,3,n/a,n/a,n/a,554,Dry mouth: severe
10021,Dry mouth,n/a,4,n/a,n/a,n/a,555,Dry mouth: very severe
10022,Dry skin,n/a,0,n/a,n/a,n/a,0,
10022,Dry skin,n/a,1,n/a,n/a,n/a,557,Dry skin: mild severity
10022,Dry skin,n/a,2,n/a,n/a,n/a,558,Dry skin: moderate severity
10022,Dry skin,n/a,3,n/a,n/a,n/a,559,Dry skin: severe
10022,Dry skin,n/a,4,n/a,n/a,n/a,560,Dry skin: very severe
10023,Ejaculation problems,0,n/a,n/a,n/a,n/a,0,
10023,Ejaculation problems,1,n/a,n/a,n/a,n/a,562,Ejaculation problems: occurs rarely
10023,Ejaculation problems,2,n/a,n/a,n/a,n/a,563,Ejaculation problems: occurs occasionally
10023,Ejaculation problems,3,n/a,n/a,n/a,n/a,564,Ejaculation problems: occurs frequently
10023,Ejaculation problems,4,n/a,n/a,n/a,n/a,565,Ejaculation problems: occurs almost constantly
10024,"Fatigue, tiredness, or lack of energy",n/a,0,0,n/a,n/a,0,
10024,"Fatigue, tiredness, or lack of energy",n/a,1,0,n/a,n/a,567,"Fatigue, tiredness, or lack of energy: mild severity, does not interfere with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,1,1,n/a,n/a,568,"Fatigue, tiredness, or lack of energy: mild severity, interferes a little bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,1,2,n/a,n/a,569,"Fatigue, tiredness, or lack of energy: mild severity, interferes somewhat with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,1,3,n/a,n/a,570,"Fatigue, tiredness, or lack of energy: mild severity, interferes quite a bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,1,4,n/a,n/a,571,"Fatigue, tiredness, or lack of energy: mild severity, interferes very much with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,2,0,n/a,n/a,572,"Fatigue, tiredness, or lack of energy: moderate severity, does not interfere with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,2,1,n/a,n/a,573,"Fatigue, tiredness, or lack of energy: moderate severity, interferes a little bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,2,2,n/a,n/a,574,"Fatigue, tiredness, or lack of energy: moderate severity, interferes somewhat with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,2,3,n/a,n/a,575,"Fatigue, tiredness, or lack of energy: moderate severity, interferes quite a bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,2,4,n/a,n/a,576,"Fatigue, tiredness, or lack of energy: moderate severity, interferes very much with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,3,0,n/a,n/a,577,"Fatigue, tiredness, or lack of energy: severe, does not interfere with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,3,1,n/a,n/a,578,"Fatigue, tiredness, or lack of energy: severe, interferes a little bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,3,2,n/a,n/a,579,"Fatigue, tiredness, or lack of energy: severe, interferes somewhat with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,3,3,n/a,n/a,580,"Fatigue, tiredness, or lack of energy: severe, interferes quite a bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,3,4,n/a,n/a,581,"Fatigue, tiredness, or lack of energy: severe, interferes very much with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,4,0,n/a,n/a,582,"Fatigue, tiredness, or lack of energy: very severe, does not interfere with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,4,1,n/a,n/a,583,"Fatigue, tiredness, or lack of energy: very severe, interferes a little bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,4,2,n/a,n/a,584,"Fatigue, tiredness, or lack of energy: very severe, interferes somewhat with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,4,3,n/a,n/a,585,"Fatigue, tiredness, or lack of energy: very severe, interferes quite a bit with activities"
10024,"Fatigue, tiredness, or lack of energy",n/a,4,4,n/a,n/a,586,"Fatigue, tiredness, or lack of energy: very severe, interferes very much with activities"
10025,Feelings that nothing could cheer you up,0,0,0,n/a,n/a,0,
10025,Feelings that nothing could cheer you up,1,0,0,n/a,n/a,0,
10025,Feelings that nothing could cheer you up,1,0,1,n/a,n/a,589,"Feelings that nothing could cheer you up: occurs rarely, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,1,0,2,n/a,n/a,590,"Feelings that nothing could cheer you up: occurs rarely, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,1,0,3,n/a,n/a,591,"Feelings that nothing could cheer you up: occurs rarely, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,1,0,4,n/a,n/a,592,"Feelings that nothing could cheer you up: occurs rarely, interferes very much with activities"
10025,Feelings that nothing could cheer you up,1,1,0,n/a,n/a,593,"Feelings that nothing could cheer you up: occurs rarely, mild severity, does not interfere with activities"
10025,Feelings that nothing could cheer you up,1,1,1,n/a,n/a,594,"Feelings that nothing could cheer you up: occurs rarely, mild severity, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,1,1,2,n/a,n/a,595,"Feelings that nothing could cheer you up: occurs rarely, mild severity, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,1,1,3,n/a,n/a,596,"Feelings that nothing could cheer you up: occurs rarely, mild severity, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,1,1,4,n/a,n/a,597,"Feelings that nothing could cheer you up: occurs rarely, mild severity, interferes very much with activities"
10025,Feelings that nothing could cheer you up,1,2,0,n/a,n/a,598,"Feelings that nothing could cheer you up: occurs rarely, moderate severity, does not interfere with activities"
10025,Feelings that nothing could cheer you up,1,2,1,n/a,n/a,599,"Feelings that nothing could cheer you up: occurs rarely, moderate severity, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,1,2,2,n/a,n/a,600,"Feelings that nothing could cheer you up: occurs rarely, moderate severity, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,1,2,3,n/a,n/a,601,"Feelings that nothing could cheer you up: occurs rarely, moderate severity, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,1,2,4,n/a,n/a,602,"Feelings that nothing could cheer you up: occurs rarely, moderate severity, interferes very much with activities"
10025,Feelings that nothing could cheer you up,1,3,0,n/a,n/a,603,"Feelings that nothing could cheer you up: occurs rarely, severe, does not interfere with activities"
10025,Feelings that nothing could cheer you up,1,3,1,n/a,n/a,604,"Feelings that nothing could cheer you up: occurs rarely, severe, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,1,3,2,n/a,n/a,605,"Feelings that nothing could cheer you up: occurs rarely, severe, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,1,3,3,n/a,n/a,606,"Feelings that nothing could cheer you up: occurs rarely, severe, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,1,3,4,n/a,n/a,607,"Feelings that nothing could cheer you up: occurs rarely, severe, interferes very much with activities"
10025,Feelings that nothing could cheer you up,1,4,0,n/a,n/a,608,"Feelings that nothing could cheer you up: occurs rarely, very severe, does not interfere with activities"
10025,Feelings that nothing could cheer you up,1,4,1,n/a,n/a,609,"Feelings that nothing could cheer you up: occurs rarely, very severe, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,1,4,2,n/a,n/a,610,"Feelings that nothing could cheer you up: occurs rarely, very severe, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,1,4,3,n/a,n/a,611,"Feelings that nothing could cheer you up: occurs rarely, very severe, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,1,4,4,n/a,n/a,612,"Feelings that nothing could cheer you up: occurs rarely, very severe, interferes very much with activities"
10025,Feelings that nothing could cheer you up,2,0,0,n/a,n/a,0,
10025,Feelings that nothing could cheer you up,2,0,1,n/a,n/a,614,"Feelings that nothing could cheer you up: occurs occasionally, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,2,0,2,n/a,n/a,615,"Feelings that nothing could cheer you up: occurs occasionally, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,2,0,3,n/a,n/a,616,"Feelings that nothing could cheer you up: occurs occasionally, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,2,0,4,n/a,n/a,617,"Feelings that nothing could cheer you up: occurs occasionally, interferes very much with activities"
10025,Feelings that nothing could cheer you up,2,1,0,n/a,n/a,618,"Feelings that nothing could cheer you up: occurs occasionally, mild severity, does not interfere with activities"
10025,Feelings that nothing could cheer you up,2,1,1,n/a,n/a,619,"Feelings that nothing could cheer you up: occurs occasionally, mild severity, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,2,1,2,n/a,n/a,620,"Feelings that nothing could cheer you up: occurs occasionally, mild severity, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,2,1,3,n/a,n/a,621,"Feelings that nothing could cheer you up: occurs occasionally, mild severity, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,2,1,4,n/a,n/a,622,"Feelings that nothing could cheer you up: occurs occasionally, mild severity, interferes very much with activities"
10025,Feelings that nothing could cheer you up,2,2,0,n/a,n/a,623,"Feelings that nothing could cheer you up: occurs occasionally, moderate severity, does not interfere with activities"
10025,Feelings that nothing could cheer you up,2,2,1,n/a,n/a,624,"Feelings that nothing could cheer you up: occurs occasionally, moderate severity, interferes a little bit with activities"
10025,Feelings that nothing could cheer you up,2,2,2,n/a,n/a,625,"Feelings that nothing could cheer you up: occurs occasionally, moderate severity, interferes somewhat with activities"
10025,Feelings that nothing could cheer you up,2,2,3,n/a,n/a,626,"Feelings that nothing could cheer you up: occurs occasionally, moderate severity, interferes quite a bit with activities"
10025,Feelings that nothing could cheer you up,2,2,4,n/a,n/a,627,"Feelings that nothing could cheer you up: occurs occasionally, moderate severity, interferes very much with activities"
10025,Feelings that nothing could cheer you up,2,3,0,n/a,n/a,628,"Feelings that nothing could cheer you up: occurs occasionally, severe, does not interfere with activities"
10025,Feelings that nothing could cheer you up,2,3,1,n/a,n/a,629,"Feelings that nothing could cheer you up: occurs occasionally, severe, interferes a little bit with activities"
