PRO-CTCAE System ID,PRO-CTCAE Term,FREQ,SEV,INT,AMT,PRES/ABS,pCTCAE,Verbatim
10005,Arm or leg swelling,2,0,0,n/a,n/a,0,
10005,Arm or leg swelling,2,0,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs occasionally, interferes a little bit with activities)"
10005,Arm or leg swelling,2,0,2,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs occasionally, interferes somewhat with activities)"
10005,Arm or leg swelling,2,0,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, interferes quite a bit with activities)"
10005,Arm or leg swelling,2,0,4,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, interferes very much with activities)"
10005,Arm or leg swelling,2,1,0,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs occasionally, mild severity, does not interfere with activities)"
10005,Arm or leg swelling,2,1,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs occasionally, mild severity, interferes a little bit with activities)"
10005,Arm or leg swelling,2,1,2,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs occasionally, mild severity, interferes somewhat with activities)"
10005,Arm or leg swelling,2,1,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, mild severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,2,1,4,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, mild severity, interferes very much with activities)"
10005,Arm or leg swelling,2,2,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, moderate severity, does not interfere with activities)"
10005,Arm or leg swelling,2,2,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, moderate severity, interferes a little bit with activities)"
10005,Arm or leg swelling,2,2,2,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, moderate severity, interferes somewhat with activities)"
10005,Arm or leg swelling,2,2,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, moderate severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,2,2,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, moderate severity, interferes very much with activities)"
10005,Arm or leg swelling,2,3,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, severe, does not interfere with activities)"
10005,Arm or leg swelling,2,3,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, severe, interferes a little bit with activities)"
10005,Arm or leg swelling,2,3,2,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, severe, interferes somewhat with activities)"
10005,Arm or leg swelling,2,3,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,2,3,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, severe, interferes very much with activities)"
10005,Arm or leg swelling,2,4,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs occasionally, very severe, does not interfere with activities)"
10005,Arm or leg swelling,2,4,1,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, very severe, interferes a little bit with activities)"
10005,Arm or leg swelling,2,4,2,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, very severe, interferes somewhat with activities)"
10005,Arm or leg swelling,2,4,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, very severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,2,4,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs occasionally, very severe, interferes very much with activities)"
10005,Arm or leg swelling,3,0,0,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, does not interfere with activities)"
10005,Arm or leg swelling,3,0,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, interferes a little bit with activities)"
10005,Arm or leg swelling,3,0,2,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, interferes somewhat with activities)"
10005,Arm or leg swelling,3,0,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, interferes quite a bit with activities)"
10005,Arm or leg swelling,3,0,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, interferes very much with activities)"
10005,Arm or leg swelling,3,1,0,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, mild severity, does not interfere with activities)"
10005,Arm or leg swelling,3,1,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, mild severity, interferes a little bit with activities)"
10005,Arm or leg swelling,3,1,2,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs frequently, mild severity, interferes somewhat with activities)"
10005,Arm or leg swelling,3,1,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, mild severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,3,1,4,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, mild severity, interferes very much with activities)"
10005,Arm or leg swelling,3,2,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, moderate severity, does not interfere with activities)"
10005,Arm or leg swelling,3,2,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, moderate severity, interferes a little bit with activities)"
10005,Arm or leg swelling,3,2,2,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, moderate severity, interferes somewhat with activities)"
10005,Arm or leg swelling,3,2,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, moderate severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,3,2,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, moderate severity, interferes very much with activities)"
10005,Arm or leg swelling,3,3,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, severe, does not interfere with activities)"
10005,Arm or leg swelling,3,3,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, severe, interferes a little bit with activities)"
10005,Arm or leg swelling,3,3,2,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, severe, interferes somewhat with activities)"
10005,Arm or leg swelling,3,3,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,3,3,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, severe, interferes very much with activities)"
10005,Arm or leg swelling,3,4,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, very severe, does not interfere with activities)"
10005,Arm or leg swelling,3,4,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs frequently, very severe, interferes a little bit with activities)"
10005,Arm or leg swelling,3,4,2,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, very severe, interferes somewhat with activities)"
10005,Arm or leg swelling,3,4,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, very severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,3,4,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs frequently, very severe, interferes very much with activities)"
10005,Arm or leg swelling,4,0,0,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs almost constantly, does not interfere with activities)"
10005,Arm or leg swelling,4,0,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs almost constantly, interferes a little bit with activities)"
10005,Arm or leg swelling,4,0,2,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs almost constantly, interferes somewhat with activities)"
10005,Arm or leg swelling,4,0,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, interferes quite a bit with activities)"
10005,Arm or leg swelling,4,0,4,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, interferes very much with activities)"
10005,Arm or leg swelling,4,1,0,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs almost constantly, mild severity, does not interfere with activities)"
10005,Arm or leg swelling,4,1,1,n/a,n/a,1,"Arm or leg swelling: Grade 1 (occurs almost constantly, mild severity, interferes a little bit with activities)"
10005,Arm or leg swelling,4,1,2,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, mild severity, interferes somewhat with activities)"
10005,Arm or leg swelling,4,1,3,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, mild severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,4,1,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, mild severity, interferes very much with activities)"
10005,Arm or leg swelling,4,2,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, moderate severity, does not interfere with activities)"
10005,Arm or leg swelling,4,2,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, moderate severity, interferes a little bit with activities)"
10005,Arm or leg swelling,4,2,2,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, moderate severity, interferes somewhat with activities)"
10005,Arm or leg swelling,4,2,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, moderate severity, interferes quite a bit with activities)"
10005,Arm or leg swelling,4,2,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, moderate severity, interferes very much with activities)"
10005,Arm or leg swelling,4,3,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, severe, does not interfere with activities)"
10005,Arm or leg swelling,4,3,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, severe, interferes a little bit with activities)"
10005,Arm or leg swelling,4,3,2,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, severe, interferes somewhat with activities)"
10005,Arm or leg swelling,4,3,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,4,3,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, severe, interferes very much with activities)"
10005,Arm or leg swelling,4,4,0,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, very severe, does not interfere with activities)"
10005,Arm or leg swelling,4,4,1,n/a,n/a,2,"Arm or leg swelling: Grade 2 (occurs almost constantly, very severe, interferes a little bit with activities)"
10005,Arm or leg swelling,4,4,2,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, very severe, interferes somewhat with activities)"
10005,Arm or leg swelling,4,4,3,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, very severe, interferes quite a bit with activities)"
10005,Arm or leg swelling,4,4,4,n/a,n/a,3,"Arm or leg swelling: Grade 3 (occurs almost constantly, very severe, interferes very much with activities)"
10006,Bed sores,n/a,n/a,n/a,n/a,0,0,
10006,Bed sores,n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Bed sores: Present, Clinician Assess"
10007,Bloating of the abdomen (belly),0,0,n/a,n/a,n/a,0,
10007,Bloating of the abdomen (belly),1,0,n/a,n/a,n/a,1,Bloating of the abdomen: Grade 1 (occurs rarely)
10007,Bloating of the abdomen (belly),1,1,n/a,n/a,n/a,1,"Bloating of the abdomen: Grade 1 (occurs rarely, mild severity)"
10007,Bloating of the abdomen (belly),1,2,n/a,n/a,n/a,1,"Bloating of the abdomen: Grade 1 (occurs rarely, moderate severity)"
10007,Bloating of the abdomen (belly),1,3,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs rarely, severe)"
10007,Bloating of the abdomen (belly),1,4,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs rarely, very severe)"
10007,Bloating of the abdomen (belly),2,0,n/a,n/a,n/a,1,Bloating of the abdomen: Grade 1 (occurs occasionally)
10007,Bloating of the abdomen (belly),2,1,n/a,n/a,n/a,1,"Bloating of the abdomen: Grade 1 (occurs occasionally, mild severity)"
10007,Bloating of the abdomen (belly),2,2,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs occasionally, moderate severity)"
10007,Bloating of the abdomen (belly),2,3,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs occasionally, severe)"
10007,Bloating of the abdomen (belly),2,4,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs occasionally, very severe)"
10007,Bloating of the abdomen (belly),3,0,n/a,n/a,n/a,1,Bloating of the abdomen: Grade 1 (occurs frequently)
10007,Bloating of the abdomen (belly),3,1,n/a,n/a,n/a,1,"Bloating of the abdomen: Grade 1 (occurs frequently, mild severity)"
10007,Bloating of the abdomen (belly),3,2,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs frequently, moderate severity)"
10007,Bloating of the abdomen (belly),3,3,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs frequently, severe)"
10007,Bloating of the abdomen (belly),3,4,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs frequently, very severe)"
10007,Bloating of the abdomen (belly),4,0,n/a,n/a,n/a,1,Bloating of the abdomen: Grade 1 (occurs almost constantly)
10007,Bloating of the abdomen (belly),4,1,n/a,n/a,n/a,1,"Bloating of the abdomen: Grade 1 (occurs almost constantly, mild severity)"
10007,Bloating of the abdomen (belly),4,2,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs almost constantly, moderate severity)"
10007,Bloating of the abdomen (belly),4,3,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs almost constantly, severe)"
10007,Bloating of the abdomen (belly),4,4,n/a,n/a,n/a,2,"Bloating of the abdomen: Grade 2 (occurs almost constantly, very severe)"
10008,Blurry vision,n/a,0,0,n/a,n/a,0,
10008,Blurry vision,n/a,1,0,n/a,n/a,1,"Blurry vision: Grade 1 (mild severity, does not interfere with activities)"
10008,Blurry vision,n/a,1,1,n/a,n/a,1,"Blurry vision: Grade 1 (mild severity, interferes a little bit with activities)"
10008,Blurry vision,n/a,1,2,n/a,n/a,1,"Blurry vision: Grade 1 (mild severity, interferes somewhat with activities)"
10008,Blurry vision,n/a,1,3,n/a,n/a,2,"Blurry vision: Grade 2 (mild severity, interferes quite a bit with activities)"
10008,Blurry vision,n/a,1,4,n/a,n/a,2,"Blurry vision: Grade 2 (mild severity, interferes very much with activities)"
10008,Blurry vision,n/a,2,0,n/a,n/a,1,"Blurry vision: Grade 1 (moderate severity, does not interfere with activities)"
10008,Blurry vision,n/a,2,1,n/a,n/a,1,"Blurry vision: Grade 1 (moderate severity, interferes a little bit with activities)"
10008,Blurry vision,n/a,2,2,n/a,n/a,2,"Blurry vision: Grade 2 (moderate severity, interferes somewhat with activities)"
10008,Blurry vision,n/a,2,3,n/a,n/a,2,"Blurry vision: Grade 2 (moderate severity, interferes quite a bit with activities)"
10008,Blurry vision,n/a,2,4,n/a,n/a,3,"Blurry vision: Grade 3 (moderate severity, interferes very much with activities)"
10008,Blurry vision,n/a,3,0,n/a,n/a,1,"Blurry vision: Grade 1 (severe, does not interfere with activities)"
10008,Blurry vision,n/a,3,1,n/a,n/a,2,"Blurry vision: Grade 2 (severe, interferes a little bit with activities)"
10008,Blurry vision,n/a,3,2,n/a,n/a,2,"Blurry vision: Grade 2 (severe, interferes somewhat with activities)"
10008,Blurry vision,n/a,3,3,n/a,n/a,3,"Blurry vision: Grade 3 (severe, interferes quite a bit with activities)"
10008,Blurry vision,n/a,3,4,n/a,n/a,3,"Blurry vision: Grade 3 (severe, interferes very much with activities)"
10008,Blurry vision,n/a,4,0,n/a,n/a,2,"Blurry vision: Grade 2 (very severe, does not interfere with activities)"
10008,Blurry vision,n/a,4,1,n/a,n/a,2,"Blurry vision: Grade 2 (very severe, interferes a little bit with activities)"
10008,Blurry vision,n/a,4,2,n/a,n/a,2,"Blurry vision: Grade 2 (very severe, interferes somewhat with activities)"
10008,Blurry vision,n/a,4,3,n/a,n/a,3,"Blurry vision: Grade 3 (very severe, interferes quite a bit with activities)"
10008,Blurry vision,n/a,4,4,n/a,n/a,3,"Blurry vision: Grade 3 (very severe, interferes very much with activities)"
10009,Body odor,n/a,0,n/a,n/a,n/a,0,
10009,Body odor,n/a,1,n/a,n/a,n/a,1,Body odor: Grade 1 (mild severity)
10009,Body odor,n/a,2,n/a,n/a,n/a,2,Body odor: Grade 2 (moderate severity)
10009,Body odor,n/a,3,n/a,n/a,n/a,3,Body odor: Grade 3 (severe)
10009,Body odor,n/a,4,n/a,n/a,n/a,2,Body odor: Grade 2 (very severe)
10010,Breast area enlargement or tenderness,n/a,0,n/a,n/a,n/a,0,
10010,Breast area enlargement or tenderness,n/a,1,n/a,n/a,n/a,1,Breast area enlargement or tenderness: Grade 1 (mild severity)
10010,Breast area enlargement or tenderness,n/a,2,n/a,n/a,n/a,2,Breast area enlargement or tenderness: Grade 2 (moderate severity)
10010,Breast area enlargement or tenderness,n/a,3,n/a,n/a,n/a,3,Breast area enlargement or tenderness: Grade 3 (severe)
10010,Breast area enlargement or tenderness,n/a,4,n/a,n/a,n/a,3,Breast area enlargement or tenderness: Grade 3 (very severe)
10011,Bruise easily (black and blue marks),n/a,n/a,n/a,n/a,0,0,
10011,Bruise easily (black and blue marks),n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Bruise easily: Present, Clinician Assess"
10012,Change in the color of your fingernails or toenails,n/a,n/a,n/a,n/a,0,0,
10012,Change in the color of your fingernails or toenails,n/a,n/a,n/a,n/a,1,1,Change in the color of fingernails or toenails: Grade 1 (present)
10013,Constipation,n/a,0,n/a,n/a,n/a,0,
10013,Constipation,n/a,1,n/a,n/a,n/a,1,Constipation: Grade 1 (mild severity)
10013,Constipation,n/a,2,n/a,n/a,n/a,2,Constipation: Grade 2 (moderate severity)
10013,Constipation,n/a,3,n/a,n/a,n/a,3,Constipation: Grade 3 (severe)
10013,Constipation,n/a,4,n/a,n/a,n/a,3,Constipation: Grade 3 (very severe)
10014,Cough,n/a,0,0,n/a,n/a,0,
10014,Cough,n/a,1,0,n/a,n/a,1,"Cough: Grade 1 (mild severity, does not interfere with activities)"
10014,Cough,n/a,1,1,n/a,n/a,1,"Cough: Grade 1 (mild severity, interferes a little bit with activities)"
10014,Cough,n/a,1,2,n/a,n/a,1,"Cough: Grade 1 (mild severity, interferes somewhat with activities)"
10014,Cough,n/a,1,3,n/a,n/a,2,"Cough: Grade 2 (mild severity, interferes quite a bit with activities)"
10014,Cough,n/a,1,4,n/a,n/a,2,"Cough: Grade 2 (mild severity, interferes very much with activities)"
10014,Cough,n/a,2,0,n/a,n/a,1,"Cough: Grade 1 (moderate severity, does not interfere with activities)"
10014,Cough,n/a,2,1,n/a,n/a,1,"Cough: Grade 1 (moderate severity, interferes a little bit with activities)"
10014,Cough,n/a,2,2,n/a,n/a,2,"Cough: Grade 2 (moderate severity, interferes somewhat with activities)"
10014,Cough,n/a,2,3,n/a,n/a,2,"Cough: Grade 2 (moderate severity, interferes quite a bit with activities)"
10014,Cough,n/a,2,4,n/a,n/a,3,"Cough: Grade 3 (moderate severity, interferes very much with activities)"
10014,Cough,n/a,3,0,n/a,n/a,1,"Cough: Grade 1 (severe, does not interfere with activities)"
10014,Cough,n/a,3,1,n/a,n/a,2,"Cough: Grade 2 (severe, interferes a little bit with activities)"
10014,Cough,n/a,3,2,n/a,n/a,2,"Cough: Grade 2 (severe, interferes somewhat with activities)"
10014,Cough,n/a,3,3,n/a,n/a,3,"Cough: Grade 3 (severe, interferes quite a bit with activities)"
10014,Cough,n/a,3,4,n/a,n/a,3,"Cough: Grade 3 (severe, interferes very much with activities)"
10014,Cough,n/a,4,0,n/a,n/a,2,"Cough: Grade 2 (very severe, does not interfere with activities)"
10014,Cough,n/a,4,1,n/a,n/a,2,"Cough: Grade 2 (very severe, interferes a little bit with activities)"
10014,Cough,n/a,4,2,n/a,n/a,2,"Cough: Grade 2 (very severe, interferes somewhat with activities)"
10014,Cough,n/a,4,3,n/a,n/a,3,"Cough: Grade 3 (very severe, interferes quite a bit with activities)"
10014,Cough,n/a,4,4,n/a,n/a,3,"Cough: Grade 3 (very severe, interferes very much with activities)"
10015,Decreased appetite,n/a,0,0,n/a,n/a,0,
10015,Decreased appetite,n/a,1,0,n/a,n/a,1,"Decreased appetite: Grade 1 (mild severity, does not interfere with activities)"
10015,Decreased appetite,n/a,1,1,n/a,n/a,1,"Decreased appetite: Grade 1 (mild severity, interferes a little bit with activities)"
10015,Decreased appetite,n/a,1,2,n/a,n/a,1,"Decreased appetite: Grade 1 (mild severity, interferes somewhat with activities)"
10015,Decreased appetite,n/a,1,3,n/a,n/a,2,"Decreased appetite: Grade 2 (mild severity, interferes quite a bit with activities)"
10015,Decreased appetite,n/a,1,4,n/a,n/a,2,"Decreased appetite: Grade 2 (mild severity, interferes very much with activities)"
10015,Decreased appetite,n/a,2,0,n/a,n/a,1,"Decreased appetite: Grade 1 (moderate severity, does not interfere with activities)"
10015,Decreased appetite,n/a,2,1,n/a,n/a,1,"Decreased appetite: Grade 1 (moderate severity, interferes a little bit with activities)"
10015,Decreased appetite,n/a,2,2,n/a,n/a,2,"Decreased appetite: Grade 2 (moderate severity, interferes somewhat with activities)"
10015,Decreased appetite,n/a,2,3,n/a,n/a,2,"Decreased appetite: Grade 2 (moderate severity, interferes quite a bit with activities)"
10015,Decreased appetite,n/a,2,4,n/a,n/a,3,"Decreased appetite: Grade 3 (moderate severity, interferes very much with activities)"
10015,Decreased appetite,n/a,3,0,n/a,n/a,1,"Decreased appetite: Grade 1 (severe, does not interfere with activities)"
10015,Decreased appetite,n/a,3,1,n/a,n/a,2,"Decreased appetite: Grade 2 (severe, interferes a little bit with activities)"
10015,Decreased appetite,n/a,3,2,n/a,n/a,2,"Decreased appetite: Grade 2 (severe, interferes somewhat with activities)"
10015,Decreased appetite,n/a,3,3,n/a,n/a,3,"Decreased appetite: Grade 3 (severe, interferes quite a bit with activities)"
10015,Decreased appetite,n/a,3,4,n/a,n/a,3,"Decreased appetite: Grade 3 (severe, interferes very much with activities)"
10015,Decreased appetite,n/a,4,0,n/a,n/a,2,"Decreased appetite: Grade 2 (very severe, does not interfere with activities)"
10015,Decreased appetite,n/a,4,1,n/a,n/a,2,"Decreased appetite: Grade 2 (very severe, interferes a little bit with activities)"
10015,Decreased appetite,n/a,4,2,n/a,n/a,2,"Decreased appetite: Grade 2 (very severe, interferes somewhat with activities)"
10015,Decreased appetite,n/a,4,3,n/a,n/a,3,"Decreased appetite: Grade 3 (very severe, interferes quite a bit with activities)"
10015,Decreased appetite,n/a,4,4,n/a,n/a,3,"Decreased appetite: Grade 3 (very severe, interferes very much with activities)"
10016,Decreased sexual interest,n/a,0,n/a,n/a,n/a,0,
10016,Decreased sexual interest,n/a,1,n/a,n/a,n/a,1,Decreased sexual interest: Grade 1 (mild severity)
10016,Decreased sexual interest,n/a,2,n/a,n/a,n/a,2,Decreased sexual interest: Grade 2 (moderate severity)
10016,Decreased sexual interest,n/a,3,n/a,n/a,n/a,3,Decreased sexual interest: Grade 3 (severe)
10016,Decreased sexual interest,n/a,4,n/a,n/a,n/a,2,Decreased sexual interest: Grade 2 (very severe)
10018,Difficulty getting or keeping an erection,n/a,0,n/a,n/a,n/a,0,
10018,Difficulty getting or keeping an erection,n/a,1,n/a,n/a,n/a,1,Difficulty getting or keeping an erection: Grade 1 (mild severity)
10018,Difficulty getting or keeping an erection,n/a,2,n/a,n/a,n/a,2,Difficulty getting or keeping an erection: Grade 2 (moderate severity)
10018,Difficulty getting or keeping an erection,n/a,3,n/a,n/a,n/a,3,Difficulty getting or keeping an erection: Grade 3 (severe)
10018,Difficulty getting or keeping an erection,n/a,4,n/a,n/a,n/a,3,Difficulty getting or keeping an erection: Grade 3 (very severe)
10019,Difficulty swallowing,n/a,0,n/a,n/a,n/a,0,
10019,Difficulty swallowing,n/a,1,n/a,n/a,n/a,1,Difficulty swallowing: Grade 1 (mild severity)
10019,Difficulty swallowing,n/a,2,n/a,n/a,n/a,2,Difficulty swallowing: Grade 2 (moderate severity)
10019,Difficulty swallowing,n/a,3,n/a,n/a,n/a,3,Difficulty swallowing: Grade 3 (severe)
10019,Difficulty swallowing,n/a,4,n/a,n/a,n/a,3,Difficulty swallowing: Grade 3 (very severe)
10020,Dizziness,n/a,0,0,n/a,n/a,0,
10020,Dizziness,n/a,1,0,n/a,n/a,1,"Dizziness: Grade 1 (mild severity, does not interfere with activities)"
10020,Dizziness,n/a,1,1,n/a,n/a,1,"Dizziness: Grade 1 (mild severity, interferes a little bit with activities)"
10020,Dizziness,n/a,1,2,n/a,n/a,1,"Dizziness: Grade 1 (mild severity, interferes somewhat with activities)"
10020,Dizziness,n/a,1,3,n/a,n/a,2,"Dizziness: Grade 2 (mild severity, interferes quite a bit with activities)"
10020,Dizziness,n/a,1,4,n/a,n/a,2,"Dizziness: Grade 2 (mild severity, interferes very much with activities)"
10020,Dizziness,n/a,2,0,n/a,n/a,1,"Dizziness: Grade 1 (moderate severity, does not interfere with activities)"
10020,Dizziness,n/a,2,1,n/a,n/a,1,"Dizziness: Grade 1 (moderate severity, interferes a little bit with activities)"
10020,Dizziness,n/a,2,2,n/a,n/a,2,"Dizziness: Grade 2 (moderate severity, interferes somewhat with activities)"
10020,Dizziness,n/a,2,3,n/a,n/a,2,"Dizziness: Grade 2 (moderate severity, interferes quite a bit with activities)"
10020,Dizziness,n/a,2,4,n/a,n/a,3,"Dizziness: Grade 3 (moderate severity, interferes very much with activities)"
10020,Dizziness,n/a,3,0,n/a,n/a,1,"Dizziness: Grade 1 (severe, does not interfere with activities)"
10020,Dizziness,n/a,3,1,n/a,n/a,2,"Dizziness: Grade 2 (severe, interferes a little bit with activities)"
10020,Dizziness,n/a,3,2,n/a,n/a,2,"Dizziness: Grade 2 (severe, interferes somewhat with activities)"
10020,Dizziness,n/a,3,3,n/a,n/a,3,"Dizziness: Grade 3 (severe, interferes quite a bit with activities)"
10020,Dizziness,n/a,3,4,n/a,n/a,3,"Dizziness: Grade 3 (severe, interferes very much with activities)"
10020,Dizziness,n/a,4,0,n/a,n/a,2,"Dizziness: Grade 2 (very severe, does not interfere with activities)"
10020,Dizziness,n/a,4,1,n/a,n/a,2,"Dizziness: Grade 2 (very severe, interferes a little bit with activities)"
10020,Dizziness,n/a,4,2,n/a,n/a,2,"Dizziness: Grade 2 (very severe, interferes somewhat with activities)"
10020,Dizziness,n/a,4,3,n/a,n/a,3,"Dizziness: Grade 3 (very severe, interferes quite a bit with activities)"
10020,Dizziness,n/a,4,4,n/a,n/a,3,"Dizziness: Grade 3 (very severe, interferes very much with activities)"
10021,Dry mouth,n/a,0,n/a,n/a,n/a,0,
10021,Dry mouth,n/a,1,n/a,n/a,n/a,1,Dry mouth: Grade 1 (mild severity)
10021,Dry mouth,n/a,2,n/a,n/a,n/a,2,Dry mouth: Grade 2 (moderate severity)
10021,Dry mouth,n/a,3,n/a,n/a,n/a,3,Dry mouth: Grade 3 (severe)
10021,Dry mouth,n/a,4,n/a,n/a,n/a,3,Dry mouth: Grade 3 (very severe)
10022,Dry skin,n/a,0,n/a,n/a,n/a,0,
10022,Dry skin,n/a,1,n/a,n/a,n/a,1,Dry skin: Grade 1 (mild severity)
10022,Dry skin,n/a,2,n/a,n/a,n/a,2,Dry skin: Grade 2 (moderate severity)
10022,Dry skin,n/a,3,n/a,n/a,n/a,3,Dry skin: Grade 3 (severe)
10022,Dry skin,n/a,4,n/a,n/a,n/a,3,Dry skin: Grade 3 (very severe)
10023,Ejaculation problems,0,n/a,n/a,n/a,n/a,0,
10023,Ejaculation problems,1,n/a,n/a,n/a,n/a,1,Ejaculation problems: Grade 1 (occurs rarely)
10023,Ejaculation problems,2,n/a,n/a,n/a,n/a,1,Ejaculation problems: Grade 1 (occurs occasionally)
10023,Ejaculation problems,3,n/a,n/a,n/a,n/a,2,Ejaculation problems: Grade 2 (occurs frequently)
